MovieID,Title,Genres,bert_text
2263,"Seventh Sign, The (1988)",Thriller,"Movie title: Seventh Sign, The (1988). Genres: Thriller"
2264,We're No Angels (1989),Drama,Movie title: We're No Angels (1989). Genres: Drama
2265,Nothing But Trouble (1991),Adventure|Comedy,Movie title: Nothing But Trouble (1991). Genres: Adventure|Comedy
2266,"Butcher's Wife, The (1991)",Comedy|Romance,"Movie title: Butcher's Wife, The (1991). Genres: Comedy|Romance"
2267,Mortal Thoughts (1991),Mystery|Thriller,Movie title: Mortal Thoughts (1991). Genres: Mystery|Thriller
2268,"Few Good Men, A (1992)",Crime|Drama,"Movie title: Few Good Men, A (1992). Genres: Crime|Drama"
2269,Indecent Proposal (1993),Drama,Movie title: Indecent Proposal (1993). Genres: Drama
2270,"Century of Cinema, A (1994)",Documentary,"Movie title: Century of Cinema, A (1994). Genres: Documentary"
2271,Permanent Midnight (1998),Drama,Movie title: Permanent Midnight (1998). Genres: Drama
2272,One True Thing (1998),Drama,Movie title: One True Thing (1998). Genres: Drama
2273,Rush Hour (1998),Action|Thriller,Movie title: Rush Hour (1998). Genres: Action|Thriller
2274,Lilian's Story (1995),Drama,Movie title: Lilian's Story (1995). Genres: Drama
2275,Six-String Samurai (1998),Action|Adventure|Sci-Fi,Movie title: Six-String Samurai (1998). Genres: Action|Adventure|Sci-Fi
2276,"Soldier's Daughter Never Cries, A (1998)",Drama,"Movie title: Soldier's Daughter Never Cries, A (1998). Genres: Drama"
2277,Somewhere in the City (1997),Drama,Movie title: Somewhere in the City (1997). Genres: Drama
2278,Ronin (1998),Action|Crime|Thriller,Movie title: Ronin (1998). Genres: Action|Crime|Thriller
2279,Urban Legend (1998),Horror|Thriller,Movie title: Urban Legend (1998). Genres: Horror|Thriller
2280,Clay Pigeons (1998),Crime,Movie title: Clay Pigeons (1998). Genres: Crime
2281,Monument Ave. (1998),Crime,Movie title: Monument Ave. (1998). Genres: Crime
2282,Pecker (1998),Comedy|Drama,Movie title: Pecker (1998). Genres: Comedy|Drama
2283,"Sheltering Sky, The (1990)",Drama,"Movie title: Sheltering Sky, The (1990). Genres: Drama"
2284,Bandit Queen (1994),Drama,Movie title: Bandit Queen (1994). Genres: Drama
2285,If.... (1968),Drama,Movie title: If.... (1968). Genres: Drama
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,"Movie title: Fiendish Plot of Dr. Fu Manchu, The (1980). Genres: Comedy"
2287,Them! (1954),Sci-Fi|Thriller|War,Movie title: Them! (1954). Genres: Sci-Fi|Thriller|War
2288,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,"Movie title: Thing, The (1982). Genres: Action|Horror|Sci-Fi|Thriller"
2289,"Player, The (1992)",Comedy|Drama,"Movie title: Player, The (1992). Genres: Comedy|Drama"
2290,Stardust Memories (1980),Comedy|Drama,Movie title: Stardust Memories (1980). Genres: Comedy|Drama
2291,Edward Scissorhands (1990),Drama|Romance,Movie title: Edward Scissorhands (1990). Genres: Drama|Romance
2292,Overnight Delivery (1996),Romance,Movie title: Overnight Delivery (1996). Genres: Romance
2293,Shadrach (1998),Drama,Movie title: Shadrach (1998). Genres: Drama
2294,Antz (1998),Animation|Children's,Movie title: Antz (1998). Genres: Animation|Children's
2295,"Impostors, The (1998)",Comedy,"Movie title: Impostors, The (1998). Genres: Comedy"
2296,"Night at the Roxbury, A (1998)",Comedy,"Movie title: Night at the Roxbury, A (1998). Genres: Comedy"
2297,What Dreams May Come (1998),Drama|Romance,Movie title: What Dreams May Come (1998). Genres: Drama|Romance
2298,Strangeland (1998),Thriller,Movie title: Strangeland (1998). Genres: Thriller
2299,"Battle of the Sexes, The (1959)",Comedy,"Movie title: Battle of the Sexes, The (1959). Genres: Comedy"
2300,"Producers, The (1968)",Comedy|Musical,"Movie title: Producers, The (1968). Genres: Comedy|Musical"
2301,History of the World: Part I (1981),Comedy,Movie title: History of the World: Part I (1981). Genres: Comedy
2302,My Cousin Vinny (1992),Comedy,Movie title: My Cousin Vinny (1992). Genres: Comedy
2303,Nashville (1975),Drama|Musical,Movie title: Nashville (1975). Genres: Drama|Musical
2304,Love Is the Devil (1998),Drama,Movie title: Love Is the Devil (1998). Genres: Drama
2305,Slam (1998),Drama,Movie title: Slam (1998). Genres: Drama
2306,Holy Man (1998),Comedy,Movie title: Holy Man (1998). Genres: Comedy
2307,One Tough Cop (1998),Action|Drama,Movie title: One Tough Cop (1998). Genres: Action|Drama
2308,Detroit 9000 (1973),Action|Crime,Movie title: Detroit 9000 (1973). Genres: Action|Crime
2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama,"Movie title: Inheritors, The (Die Siebtelbauern) (1998). Genres: Drama"
2310,"Mighty, The (1998)",Drama,"Movie title: Mighty, The (1998). Genres: Drama"
2311,2010 (1984),Mystery|Sci-Fi,Movie title: 2010 (1984). Genres: Mystery|Sci-Fi
2312,Children of a Lesser God (1986),Drama,Movie title: Children of a Lesser God (1986). Genres: Drama
2313,"Elephant Man, The (1980)",Drama,"Movie title: Elephant Man, The (1980). Genres: Drama"
2314,Beloved (1998),Drama,Movie title: Beloved (1998). Genres: Drama
2315,Bride of Chucky (1998),Horror|Thriller,Movie title: Bride of Chucky (1998). Genres: Horror|Thriller
2316,Practical Magic (1998),Drama|Romance,Movie title: Practical Magic (1998). Genres: Drama|Romance
2317,"Alarmist, The (1997)",Comedy,"Movie title: Alarmist, The (1997). Genres: Comedy"
2318,Happiness (1998),Comedy,Movie title: Happiness (1998). Genres: Comedy
2319,Reach the Rock (1997),Comedy,Movie title: Reach the Rock (1997). Genres: Comedy
2320,Apt Pupil (1998),Drama|Thriller,Movie title: Apt Pupil (1998). Genres: Drama|Thriller
2321,Pleasantville (1998),Comedy,Movie title: Pleasantville (1998). Genres: Comedy
2322,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War,Movie title: Soldier (1998). Genres: Action|Adventure|Sci-Fi|Thriller|War
2323,"Cruise, The (1998)",Documentary,"Movie title: Cruise, The (1998). Genres: Documentary"
2324,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama,Movie title: Life Is Beautiful (La Vita è bella) (1997). Genres: Comedy|Drama
2325,Orgazmo (1997),Comedy,Movie title: Orgazmo (1997). Genres: Comedy
2326,Shattered Image (1998),Drama|Thriller,Movie title: Shattered Image (1998). Genres: Drama|Thriller
2327,Tales from the Darkside: The Movie (1990),Horror,Movie title: Tales from the Darkside: The Movie (1990). Genres: Horror
2328,Vampires (1998),Horror,Movie title: Vampires (1998). Genres: Horror
2329,American History X (1998),Drama,Movie title: American History X (1998). Genres: Drama
2330,Hands on a Hard Body (1996),Documentary,Movie title: Hands on a Hard Body (1996). Genres: Documentary
2331,Living Out Loud (1998),Comedy|Romance,Movie title: Living Out Loud (1998). Genres: Comedy|Romance
2332,Belly (1998),Crime|Drama,Movie title: Belly (1998). Genres: Crime|Drama
2333,Gods and Monsters (1998),Drama,Movie title: Gods and Monsters (1998). Genres: Drama
2334,"Siege, The (1998)",Action|Thriller,"Movie title: Siege, The (1998). Genres: Action|Thriller"
2335,"Waterboy, The (1998)",Comedy,"Movie title: Waterboy, The (1998). Genres: Comedy"
2336,Elizabeth (1998),Drama,Movie title: Elizabeth (1998). Genres: Drama
2337,Velvet Goldmine (1998),Drama,Movie title: Velvet Goldmine (1998). Genres: Drama
2338,I Still Know What You Did Last Summer (1998),Horror|Mystery|Thriller,Movie title: I Still Know What You Did Last Summer (1998). Genres: Horror|Mystery|Thriller
2339,I'll Be Home For Christmas (1998),Comedy|Romance,Movie title: I'll Be Home For Christmas (1998). Genres: Comedy|Romance
2340,Meet Joe Black (1998),Romance,Movie title: Meet Joe Black (1998). Genres: Romance
2341,Dancing at Lughnasa (1998),Drama,Movie title: Dancing at Lughnasa (1998). Genres: Drama
2342,Hard Core Logo (1996),Comedy,Movie title: Hard Core Logo (1996). Genres: Comedy
2343,"Naked Man, The (1998)",Drama,"Movie title: Naked Man, The (1998). Genres: Drama"
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,Movie title: Runaway Train (1985). Genres: Action|Adventure|Drama|Thriller
2345,Desert Bloom (1986),Drama,Movie title: Desert Bloom (1986). Genres: Drama
2346,"Stepford Wives, The (1975)",Sci-Fi|Thriller,"Movie title: Stepford Wives, The (1975). Genres: Sci-Fi|Thriller"
2347,"Pope of Greenwich Village, The (1984)",Action,"Movie title: Pope of Greenwich Village, The (1984). Genres: Action"
2348,Sid and Nancy (1986),Drama,Movie title: Sid and Nancy (1986). Genres: Drama
2349,Mona Lisa (1986),Comedy|Thriller,Movie title: Mona Lisa (1986). Genres: Comedy|Thriller
2350,Heart Condition (1990),Comedy,Movie title: Heart Condition (1990). Genres: Comedy
2351,Nights of Cabiria (Le Notti di Cabiria) (1957),Drama,Movie title: Nights of Cabiria (Le Notti di Cabiria) (1957). Genres: Drama
2352,"Big Chill, The (1983)",Comedy|Drama,"Movie title: Big Chill, The (1983). Genres: Comedy|Drama"
2353,Enemy of the State (1998),Action|Thriller,Movie title: Enemy of the State (1998). Genres: Action|Thriller
2354,"Rugrats Movie, The (1998)",Animation|Children's|Comedy,"Movie title: Rugrats Movie, The (1998). Genres: Animation|Children's|Comedy"
2355,"Bug's Life, A (1998)",Animation|Children's|Comedy,"Movie title: Bug's Life, A (1998). Genres: Animation|Children's|Comedy"
2356,Celebrity (1998),Comedy,Movie title: Celebrity (1998). Genres: Comedy
2357,Central Station (Central do Brasil) (1998),Drama,Movie title: Central Station (Central do Brasil) (1998). Genres: Drama
2358,Savior (1998),Drama,Movie title: Savior (1998). Genres: Drama
2359,Waking Ned Devine (1998),Comedy,Movie title: Waking Ned Devine (1998). Genres: Comedy
2360,"Celebration, The (Festen) (1998)",Drama,"Movie title: Celebration, The (Festen) (1998). Genres: Drama"
2361,Pink Flamingos (1972),Comedy,Movie title: Pink Flamingos (1972). Genres: Comedy
2362,Glen or Glenda (1953),Drama,Movie title: Glen or Glenda (1953). Genres: Drama
2363,Godzilla (Gojira) (1954),Action|Sci-Fi,Movie title: Godzilla (Gojira) (1954). Genres: Action|Sci-Fi
2364,Godzilla (Gojira) (1984),Action|Sci-Fi,Movie title: Godzilla (Gojira) (1984). Genres: Action|Sci-Fi
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,Movie title: King Kong vs. Godzilla (Kingukongu tai Gojira) (1962). Genres: Action|Sci-Fi
2366,King Kong (1933),Action|Adventure|Horror,Movie title: King Kong (1933). Genres: Action|Adventure|Horror
2367,King Kong (1976),Action|Adventure|Horror,Movie title: King Kong (1976). Genres: Action|Adventure|Horror
2368,King Kong Lives (1986),Action|Adventure|Horror,Movie title: King Kong Lives (1986). Genres: Action|Adventure|Horror
2369,Desperately Seeking Susan (1985),Comedy|Romance,Movie title: Desperately Seeking Susan (1985). Genres: Comedy|Romance
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,"Movie title: Emerald Forest, The (1985). Genres: Action|Adventure|Drama"
2371,Fletch (1985),Comedy,Movie title: Fletch (1985). Genres: Comedy
2372,Fletch Lives (1989),Comedy,Movie title: Fletch Lives (1989). Genres: Comedy
2373,Red Sonja (1985),Action|Adventure,Movie title: Red Sonja (1985). Genres: Action|Adventure
2374,Gung Ho (1986),Comedy|Drama,Movie title: Gung Ho (1986). Genres: Comedy|Drama
2375,"Money Pit, The (1986)",Comedy,"Movie title: Money Pit, The (1986). Genres: Comedy"
2376,"View to a Kill, A (1985)",Action,"Movie title: View to a Kill, A (1985). Genres: Action"
2377,Lifeforce (1985),Horror|Sci-Fi,Movie title: Lifeforce (1985). Genres: Horror|Sci-Fi
2378,Police Academy (1984),Comedy,Movie title: Police Academy (1984). Genres: Comedy
2379,Police Academy 2: Their First Assignment (1985),Comedy,Movie title: Police Academy 2: Their First Assignment (1985). Genres: Comedy
2380,Police Academy 3: Back in Training (1986),Comedy,Movie title: Police Academy 3: Back in Training (1986). Genres: Comedy
2381,Police Academy 4: Citizens on Patrol (1987),Comedy,Movie title: Police Academy 4: Citizens on Patrol (1987). Genres: Comedy
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy,Movie title: Police Academy 5: Assignment: Miami Beach (1988). Genres: Comedy
2383,Police Academy 6: City Under Siege (1989),Comedy,Movie title: Police Academy 6: City Under Siege (1989). Genres: Comedy
2384,Babe: Pig in the City (1998),Children's|Comedy,Movie title: Babe: Pig in the City (1998). Genres: Children's|Comedy
2385,Home Fries (1998),Comedy|Romance,Movie title: Home Fries (1998). Genres: Comedy|Romance
2386,Jerry Springer: Ringmaster (1998),Drama,Movie title: Jerry Springer: Ringmaster (1998). Genres: Drama
2387,Very Bad Things (1998),Comedy|Crime,Movie title: Very Bad Things (1998). Genres: Comedy|Crime
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,Movie title: Steam: The Turkish Bath (Hamam) (1997). Genres: Drama|Romance
2389,Psycho (1998),Crime|Horror|Thriller,Movie title: Psycho (1998). Genres: Crime|Horror|Thriller
2390,Little Voice (1998),Comedy,Movie title: Little Voice (1998). Genres: Comedy
2391,"Simple Plan, A (1998)",Crime|Thriller,"Movie title: Simple Plan, A (1998). Genres: Crime|Thriller"
2392,Jack Frost (1998),Comedy|Drama,Movie title: Jack Frost (1998). Genres: Comedy|Drama
2393,Star Trek: Insurrection (1998),Action|Sci-Fi,Movie title: Star Trek: Insurrection (1998). Genres: Action|Sci-Fi
2394,"Prince of Egypt, The (1998)",Animation|Musical,"Movie title: Prince of Egypt, The (1998). Genres: Animation|Musical"
2395,Rushmore (1998),Comedy,Movie title: Rushmore (1998). Genres: Comedy
2396,Shakespeare in Love (1998),Comedy|Romance,Movie title: Shakespeare in Love (1998). Genres: Comedy|Romance
2397,Mass Appeal (1984),Drama,Movie title: Mass Appeal (1984). Genres: Drama
2398,Miracle on 34th Street (1947),Drama,Movie title: Miracle on 34th Street (1947). Genres: Drama
2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,Movie title: Santa Claus: The Movie (1985). Genres: Adventure|Children's|Fantasy
2400,Prancer (1989),Children's|Drama,Movie title: Prancer (1989). Genres: Children's|Drama
2401,Pale Rider (1985),Western,Movie title: Pale Rider (1985). Genres: Western
2402,Rambo: First Blood Part II (1985),Action|War,Movie title: Rambo: First Blood Part II (1985). Genres: Action|War
2403,First Blood (1982),Action,Movie title: First Blood (1982). Genres: Action
2404,Rambo III (1988),Action|War,Movie title: Rambo III (1988). Genres: Action|War
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,"Movie title: Jewel of the Nile, The (1985). Genres: Action|Adventure|Comedy|Romance"
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,Movie title: Romancing the Stone (1984). Genres: Action|Adventure|Comedy|Romance
2407,Cocoon (1985),Comedy|Sci-Fi,Movie title: Cocoon (1985). Genres: Comedy|Sci-Fi
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,Movie title: Cocoon: The Return (1988). Genres: Comedy|Sci-Fi
2409,Rocky II (1979),Action|Drama,Movie title: Rocky II (1979). Genres: Action|Drama
2410,Rocky III (1982),Action|Drama,Movie title: Rocky III (1982). Genres: Action|Drama
2411,Rocky IV (1985),Action|Drama,Movie title: Rocky IV (1985). Genres: Action|Drama
2412,Rocky V (1990),Action|Drama,Movie title: Rocky V (1990). Genres: Action|Drama
2413,Clue (1985),Comedy|Mystery,Movie title: Clue (1985). Genres: Comedy|Mystery
2414,Young Sherlock Holmes (1985),Action|Adventure|Mystery,Movie title: Young Sherlock Holmes (1985). Genres: Action|Adventure|Mystery
2415,Violets Are Blue... (1986),Drama|Romance,Movie title: Violets Are Blue... (1986). Genres: Drama|Romance
2416,Back to School (1986),Comedy,Movie title: Back to School (1986). Genres: Comedy
2417,Heartburn (1986),Comedy|Drama,Movie title: Heartburn (1986). Genres: Comedy|Drama
2418,Nothing in Common (1986),Comedy,Movie title: Nothing in Common (1986). Genres: Comedy
2419,Extremities (1986),Drama|Thriller,Movie title: Extremities (1986). Genres: Drama|Thriller
2420,"Karate Kid, The (1984)",Drama,"Movie title: Karate Kid, The (1984). Genres: Drama"
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,"Movie title: Karate Kid, Part II, The (1986). Genres: Action|Adventure|Drama"
2422,"Karate Kid III, The (1989)",Action|Adventure|Drama,"Movie title: Karate Kid III, The (1989). Genres: Action|Adventure|Drama"
2423,Christmas Vacation (1989),Comedy,Movie title: Christmas Vacation (1989). Genres: Comedy
2424,You've Got Mail (1998),Comedy|Romance,Movie title: You've Got Mail (1998). Genres: Comedy|Romance
2425,"General, The (1998)",Crime,"Movie title: General, The (1998). Genres: Crime"
2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,"Movie title: Theory of Flight, The (1998). Genres: Comedy|Drama|Romance"
2427,"Thin Red Line, The (1998)",Action|Drama|War,"Movie title: Thin Red Line, The (1998). Genres: Action|Drama|War"
2428,"Faculty, The (1998)",Horror|Sci-Fi,"Movie title: Faculty, The (1998). Genres: Horror|Sci-Fi"
2429,Mighty Joe Young (1998),Adventure|Children's|Drama,Movie title: Mighty Joe Young (1998). Genres: Adventure|Children's|Drama
2430,Mighty Joe Young (1949),Adventure|Children's|Drama,Movie title: Mighty Joe Young (1949). Genres: Adventure|Children's|Drama
2431,Patch Adams (1998),Comedy|Drama,Movie title: Patch Adams (1998). Genres: Comedy|Drama
2432,Stepmom (1998),Drama,Movie title: Stepmom (1998). Genres: Drama
2433,"Civil Action, A (1998)",Drama,"Movie title: Civil Action, A (1998). Genres: Drama"
2434,Down in the Delta (1998),Drama,Movie title: Down in the Delta (1998). Genres: Drama
2435,Hurlyburly (1998),Drama,Movie title: Hurlyburly (1998). Genres: Drama
2436,Tea with Mussolini (1999),Comedy,Movie title: Tea with Mussolini (1999). Genres: Comedy
2437,Wilde (1997),Drama,Movie title: Wilde (1997). Genres: Drama
2438,Outside Ozona (1998),Drama|Thriller,Movie title: Outside Ozona (1998). Genres: Drama|Thriller
2439,Affliction (1997),Drama,Movie title: Affliction (1997). Genres: Drama
2440,Another Day in Paradise (1998),Drama,Movie title: Another Day in Paradise (1998). Genres: Drama
